display size,name,url
15.6,"HP 15s-du2101TU/ 10th Gen / Intel Core i5 / 8GB RAM /256GB SSD /15.6 """,https://www.daraz.com.np/products/hp-15s-du2101tu-10th-gen-intel-core-i5-8gb-ram-256gb-ssd-156-i105849518-s1027701953.html?search=1
15.6,"HP Victus i5 13th Gen | 16GB RAM | 512GB SSD | RTX 3050 6GB | 15.6"" FHD 144Hz Laptop",https://www.daraz.com.np/products/hp-victus-i5-13th-gen-16gb-ram-512gb-ssd-rtx-3050-6gb-156-fhd-144hz-laptop-i129276758-s1037312316.html?search=1
15.6,"Lenovo V15 Laptop/ Celeron/ 4GBRAM/256GB SSD/15.6""",https://www.daraz.com.np/products/lenovo-v15-laptop-celeron-4gbram256gb-ssd156-i128898724-s1036843895.html?search=1
15.6,"Dell Vostro 3520 i5 12th Gen 8GB 256ssd 15.6"" Laptop",https://www.daraz.com.np/products/dell-vostro-3520-i5-12th-gen-8gb-256ssd-156-laptop-i128430966-s1035917470.html?search=1
15.6,"Lenovo Ideapad 1 15lGL7 11thGen Intel Celeron N4020 8GB DDR4 RAM 256GB SSD 15.6""' HD Display Windows 11 Abyss Blue Laptop",https://www.daraz.com.np/products/lenovo-ideapad-1-15lgl7-11thgen-intel-celeron-n4020-8gb-ddr4-ram-256gb-ssd-156-hd-display-windows-11-abyss-blue-laptop-i123993177-s1037224466.html?search=1
15.6,"Dell Vostro 7500 I7 10th Gen / GTX 1650ti Graphics Card / 16GB RAM / 1TB SSD / 15.6"" FHD Display / 97Whr Battery",https://www.daraz.com.np/products/dell-vostro-7500-i7-10th-gen-gtx-1650ti-graphics-card-16gb-ram-1tb-ssd-156-fhd-display-97whr-battery-i123265494-s1033498010.html?search=1
14,Acer Swift 3 Core i7 11th Gen 8 GB RAM 512GB SSD Intel Iris Graphic 14’’ FHD Display,https://www.daraz.com.np/products/acer-swift-3-core-i7-11th-gen-8-gb-ram-512gb-ssd-intel-iris-graphic-14-fhd-display-i119732992-s1032751361.html?search=1
13.3,HP Elite Book X360 830 G10 Core i7-1355U 512GB SSD 16GB RAM 13.3″ FHD 360 Touch WIN11 Pro Backlit Keyboard FP Reader,https://www.daraz.com.np/products/hp-elite-book-x360-830-g10-core-i7-1355u-512gb-ssd-16gb-ram-133-fhd-360-touch-win11-pro-backlit-keyboard-fp-reader-i129917686-s1037784380.html?search=1
15.6,"Acer Aspire 3 intel core i5 11th gen 8GB RAM 256GB SSD Nvdia MX350 2GB Graphics 15.6"" FHD Display",https://www.daraz.com.np/products/acer-aspire-3-intel-core-i5-11th-gen-8gb-ram-256gb-ssd-nvdia-mx350-2gb-graphics-156-fhd-display-i129829582-s1037683681.html?search=1
15.6,Acer Aspire 3 A315 i5 11Gen / 8Gb Ram / 512Gb SSD NVME / 15.6 inch FHD Display / NVDIA Dedicated Graphics,https://www.daraz.com.np/products/acer-aspire-3-a315-i5-11gen-8gb-ram-512gb-ssd-nvme-156-inch-fhd-display-nvdia-dedicated-graphics-i129661608-s1037551534.html?search=1
14,"Acer Swift 3 Ryzen7-7500U-8GB/512GB|14""inch Display&Backlit keyboard",https://www.daraz.com.np/products/acer-swift-3-ryzen7-7500u-8gb512gb14inch-displaybacklit-keyboard-i129437422-s1037427645.html?search=1
15.6,Dell Vostro 3520 I3/12th Gen/8GB/512GB SSD/15.6FHD,https://www.daraz.com.np/products/dell-vostro-3520-i312th-gen8gb512gb-ssd156fhd-i129364953-s1037383292.html?search=1
15.6,"Acer Aspire 5 i5 13th Generation 2023 - 8GB DDR5 RAM - 512GB NVMe SSD - Intel iris Xe Graphics - 15.6"" FHD Display - Steel Grey",https://www.daraz.com.np/products/acer-aspire-5-i5-13th-generation-2023-8gb-ddr5-ram-512gb-nvme-ssd-intel-iris-xe-graphics-156-fhd-display-steel-grey-i129228132-s1037252202.html?search=1
15.6,"GateWay GWTN156 Ryzen 7 3700U I 8GB RAM I 512GB SSD I 15.6"" FHD IPS I Ultra Slim Laptop",https://www.daraz.com.np/products/gateway-gwtn156-ryzen-7-3700u-i-8gb-ram-i-512gb-ssd-i-156-fhd-ips-i-ultra-slim-laptop-i128898020-s1036777618.html?search=1
15.6,Acer Nitro V 15 Intel Core i7 13th Gen 13620H – 16GB DDR5 RAM – 1TB NVMe SSD – NVIDIA RTX 4050 6GB Graphics – 15.6″ FHD 144Hz Display – Backlit Keyboard – Black,https://www.daraz.com.np/products/acer-nitro-v-15-intel-core-i7-13th-gen-13620h-16gb-ddr5-ram-1tb-nvme-ssd-nvidia-rtx-4050-6gb-graphics-156-fhd-144hz-display-backlit-keyboard-black-i128521008-s1036044369.html?search=1
14,"HP Elitebook 840 G7 i7 11th Gen 16GB RAM 512GB SSD 14""FHD/Win 10 Pro",https://www.daraz.com.np/products/hp-elitebook-840-g7-i7-11th-gen-16gb-ram-512gb-ssd-14fhdwin-10-pro-i128237331-s1035387262.html?search=1
15.6,"Lenovo IP1 Ryzen5 7520U/ 8GB DDR5 RAM/256GB SSD/15.6"" FHD",https://www.daraz.com.np/products/lenovo-ip1-ryzen5-7520u-8gb-ddr5-ram256gb-ssd156-fhd-i123142639-s1033457642.html?search=1
14,"MI Notebook Pro I5-11300H-11th gen-16GB ram/ 512 GB SSD- 14""QHd 2.5k display- backlit keyboard-fingerprint sensor",https://www.daraz.com.np/products/mi-notebook-pro-i5-11300h-11th-gen-16gb-ram-512-gb-ssd-14qhd-25k-display-backlit-keyboard-fingerprint-sensor-i117548582-s1032226125.html?search=1
15.6,"Asus VivoBook 15 2023 X1502ZA 12th Gen Core i5 12500H/ 8GB/ 512GB SSD/ 15.6"" FHD/ Win11/ Backlit Keyboard/ Fingerprint",https://www.daraz.com.np/products/asus-vivobook-15-2023-x1502za-12th-gen-core-i5-12500h-8gb-512gb-ssd-156-fhd-win11-backlit-keyboard-fingerprint-i130153655-s1038070278.html?search=1
14,HP Laptop 240 G7 14 inch Display 10th Gen Intel Core i3 8GB RAM 128GB NVMe+500GB HDD SATA Windows 10 Pro 64-bit (Black),https://www.daraz.com.np/products/hp-laptop-240-g7-14-inch-display-10th-gen-intel-core-i3-8gb-ram-128gb-nvme500gb-hdd-sata-windows-10-pro-64-bit-black-i130100692-s1038000189.html?search=1
15.6,Lenovo IdeaPad 3 Gaming Laptop I5 12Th Gen /16Gb Ram /512Gb /RTX 3050 4GB_G6 15.6 FHD With Finger Print Sensor,https://www.daraz.com.np/products/lenovo-ideapad-3-gaming-laptop-i5-12th-gen-16gb-ram-512gb-rtx-3050-4gb_g6-156-fhd-with-finger-print-sensor-i129991079-s1037858086.html?search=1
15,"Acer Aspire 5 i5 13th Generation 2023 - 8GB DDR5 RAM - 512GB NVMe SSD - Intel iris Xe Graphics - 14"" FHD Display",https://www.daraz.com.np/products/acer-aspire-5-i5-13th-generation-2023-8gb-ddr5-ram-512gb-nvme-ssd-intel-iris-xe-graphics-14-fhd-display-i129009394-s1036995955.html?search=1
15.6,Acer Aspire 5 i5 13th Gen 1335U 2023– 16GB DDR5 RAM – 512GB NVMe SSD – 15.6″ FHD Display – Iris Xe Graphics – Steel Grey,https://www.daraz.com.np/products/acer-aspire-5-i5-13th-gen-1335u-2023-16gb-ddr5-ram-512gb-nvme-ssd-156-fhd-display-iris-xe-graphics-steel-grey-i128845773-s1036777637.html?search=1
14,HP 14-cf2224Nia i5 10th Gen 4GB 1TB AMD Radeon,https://www.daraz.com.np/products/hp-14-cf2224nia-i5-10th-gen-4gb-1tb-amd-radeon-i128239306-s1035384884.html?search=1
15.6,"ASUS VIVOBOOK F512J CORE™ I5 10ª GEN. TOUCH 256GB SSD 8GB 15.6"" FHD WIN10 WEBCAM",https://www.daraz.com.np/products/asus-vivobook-f512j-core-i5-10-gen-touch-256gb-ssd-8gb-156-fhd-win10-webcam-i125218243-s1033996563.html?search=1
15.6,"DELL VOSTRO 3510 / I5-1135G7 / 8GB / 256GB SSD/ 15.6"" FHD/BEST BUSINESS LAPTOP FOR ALL / 8GB RAM LAPTOP 256GB SSD LAPTOP/ LAPTOPS / FOR OFFICE / HOME / STUDENTS",https://www.daraz.com.np/products/dell-vostro-3510-i5-1135g7-8gb-256gb-ssd-156-fhdbest-business-laptop-for-all-8gb-ram-laptop-256gb-ssd-laptop-laptops-for-office-home-students-i110589718-s1029981258.html?search=1
14,Dell Vastro 3400 I3/11th Gen /256 Gb /4Gb 14 Inch Display,https://www.daraz.com.np/products/dell-vastro-3400-i311th-gen-256-gb-4gb-14-inch-display-i129481605-s1037508302.html?search=1
14,Asus Vivobook14-i5-12Gen laptop-8GB-Ram-512GB SSD,https://www.daraz.com.np/products/asus-vivobook14-i5-12gen-laptop-8gb-ram-512gb-ssd-i129213771-s1037236080.html?search=1
14,Dell Vostro 3400 Core i3 11th Gen 8GB RAM 256GB SSD Integrated Graphics 14” FHD Display,https://www.daraz.com.np/products/dell-vostro-3400-core-i3-11th-gen-8gb-ram-256gb-ssd-integrated-graphics-14-fhd-display-i119737610-s1032754366.html?search=1
14,HP 14 Core i3-1125G4 11th Gen 8GB RAM 256GB SSD 14’’HD Display,https://www.daraz.com.np/products/hp-14-core-i3-1125g4-11th-gen-8gb-ram-256gb-ssd-14hd-display-i119729963-s1032752286.html?search=1
15.6,Acer Extensa 15 215 - i5 11th Gen 8GB 256SSD 15.6FHD,https://www.daraz.com.np/products/acer-extensa-15-215-i5-11th-gen-8gb-256ssd-156fhd-i116160433-s1031775087.html?search=1
14,"Dell Latitude 3410 i5 10th Gen 4GB RAM 1 TB HDD 14""",https://www.daraz.com.np/products/dell-latitude-3410-i5-10th-gen-4gb-ram-1-tb-hdd-14-i105134762-s1026786142.html?search=1
15.6,Dell Vostro 3520 Intel Core i3 12th Generation 1215U – 16GB DDR4 RAM – 512GB SSD Storage – Intel UHD Graphics – 15.6″ FHD 120Hz Display – Black,https://www.daraz.com.np/products/dell-vostro-3520-intel-core-i3-12th-generation-1215u-16gb-ddr4-ram-512gb-ssd-storage-intel-uhd-graphics-156-fhd-120hz-display-black-i129344340-s1037351389.html?search=1
14,DELL INSPIRION 5420 Intel i7-1255U 12Gen 16GB Ram 512 SSD 14inch Display,https://www.daraz.com.np/products/dell-inspirion-5420-intel-i7-1255u-12gen-16gb-ram-512-ssd-14inch-display-i129147652-s1037162729.html?search=1
15.6,"Lenovo Ideapad 3 Slim Intel Core i3 13th Generation 8GB Ram 256GB SSD 15.6""FHD",https://www.daraz.com.np/products/lenovo-ideapad-3-slim-intel-core-i3-13th-generation-8gb-ram-256gb-ssd-156fhd-i128476752-s1035979347.html?search=1
13.3,Dell Inspiron 7391 i5 10th Gen 8GB RAM 256GB SSD 13.3” FHD Display,https://www.daraz.com.np/products/dell-inspiron-7391-i5-10th-gen-8gb-ram-256gb-ssd-133-fhd-display-i128237339-s1035383962.html?search=1
15.6,Dell Vostro 3520 With i5 12th Gen Processor 15.6 Inch FHD Fhd Display 8GB RAM 256GB ROM,https://www.daraz.com.np/products/dell-vostro-3520-with-i5-12th-gen-processor-156-inch-fhd-fhd-display-8gb-ram256gb-rom-i128221791-s1035357871.html?search=1
15.6,Lenovo IP 1 Ryzen 5 7520U 8GB RAM/512GB SSD/ 15.6 Display,https://www.daraz.com.np/products/lenovo-ip-1-ryzen-5-7520u-8gb-ram512gb-ssd-156-display-i128117008-s1035198398.html?search=1
14,"HP 14"" ProBook 440 G8 I5 11TH GEN/8GB RAM/128GB SSD/1TB HDD/14 FULL HD/Windows 10 Pro Laptop",https://www.daraz.com.np/products/hp-14-probook-440-g8-i5-11th-gen8gb-ram128gb-ssd1tb-hdd14-full-hdwindows-10-pro-laptop-i125216489-s1033993723.html?search=1
14,"Dell Vostro 3400 i3 11th Gen / 8GB RAM / 256GB SSD / 14"" FHD Display",https://www.daraz.com.np/products/dell-vostro-3400-i3-11th-gen-8gb-ram-256gb-ssd-14-fhd-display-i124193612-s1033700636.html?search=1
15.6,Acer A515-45-R2KO Processor: AMD Ryzen5 Memory: 8GB DDR RAM Storage: 256 SSD Screen: 15.6” FHD OS: Win 11,https://www.daraz.com.np/products/acer-a515-45-r2ko-processor-amd-ryzen5-memory-8gb-ddr-ram-storage-256-ssd-screen-156-fhd-os-win-11-i123729463-s1033600385.html?search=1
14,"MI Notebook Pro I5-11300H-11th gen-16GB ram/ 512 GB SSD- 14""QHd 2.5k display- backlit keyboard-fingerprint sensor",https://www.daraz.com.np/products/mi-notebook-pro-i5-11300h-11th-gen-16gb-ram-512-gb-ssd-14qhd-25k-display-backlit-keyboard-fingerprint-sensor-i130176823-s1038087945.html?search=1
15.6,Dell Vostro 3520 i5 12th Generation 8Gb Ram 256Gb SSD,https://www.daraz.com.np/products/dell-vostro-3520-i5-12th-generation-8gb-ram-256gb-ssd-i129584391-s1037509575.html?search=1
13.3,"Lenovo Thinkpad L13 (Business Series) Core i3 12th Gen/ 8GB RAM/256GB SSD/13.3"" FHD IPS/Backlit Keyboard/ Win 11 Pro Genuine",https://www.daraz.com.np/products/lenovo-thinkpad-l13-business-series-core-i3-12th-gen-8gb-ram256gb-ssd133-fhd-ipsbacklit-keyboard-win-11-pro-genuine-i128928154-s1036846794.html?search=1
14,Acer Travelmate P2 i5 12th Gen 1235U – 8GB DDR4 RAM – 512GB SSD – 14″ FHD Display – Intel UHD Graphics - Backlit Keyboard,https://www.daraz.com.np/products/acer-travelmate-p2-i5-12th-gen-1235u-8gb-ddr4-ram-512gb-ssd-14-fhd-display-intel-uhd-graphics-backlit-keyboard-i128842887-s1036793150.html?search=1
15.6,"HP Pavilion Laptop 15-eh1066Au 49N15Pa 8 GB RAM (2 X 4 Gb), 512 GB SSD, 15.6""",https://www.daraz.com.np/products/hp-pavilion-laptop-15-eh1066au-49n15pa-8-gb-ram-2-x-4-gb-512-gb-ssd-156-i128240340-s1035388016.html?search=1
14,HP Laptop 240 G7 14 inch Display 10th Gen Intel Core i3 8GB RAM 500GB HDD SATA win 10 Home (Black),https://www.daraz.com.np/products/hp-laptop-240-g7-14-inch-display-10th-gen-intel-core-i3-8gb-ram-500gb-hdd-sata-win-10-home-black-i105851254-s1027701949.html?search=1
14,"Dell Latitude 14 5420 - i5 1135G7 | 8GB RAM | 256GB SSD | 14"" Full-HD Display |",https://www.daraz.com.np/products/dell-latitude-14-5420-i5-1135g7-8gb-ram-256gb-ssd-14-full-hd-display-i130111477-s1038231533.html?search=1
14,"Asus Vivobook Pro M6400rc -6th, Ryzen 7 6700h, 16 GB, 1TB NVME SSD , 14 inch Oled Display, Magic Numpad, Fingerprint, Nvidia RTX 3050, Backlit Keyboard",https://www.daraz.com.np/products/asus-vivobook-pro-m6400rc-6th-ryzen-7-6700h-16-gb-1tb-nvme-ssd-14-inch-oled-display-magic-numpad-fingerprint-nvidia-rtx-3050-backlit-keyboard-i128948655-s1036907332.html?search=1
14,"Lenovo IdeaPad 3 2023 Intel Core i3-1215U, 6C (2P + 4E)- 8T / 16GB RAM / 512GB M.2 SSD / 14"" FHD display",https://www.daraz.com.np/products/lenovo-ideapad-3-2023-intel-core-i3-1215u-6c-2p-4e-8t-16gb-ram-512gb-m2-ssd-14-fhd-display-i128930563-s1036887137.html?search=1
15.6,"Acer Aspire 5/Core i3 11th Gen/4GB RAM/128GB SSD/1TB HDD/15.6""FHD/WIN10 Genuine",https://www.daraz.com.np/products/acer-aspire-5core-i3-11th-gen4gb-ram128gb-ssd1tb-hdd156fhdwin10-genuine-i128896782-s1036848043.html?search=1
15.6,Dell Inspiron 3520 - 15 - 1235U | 8GB | 256 SSD I Intel UHD FHD Low Stock,https://www.daraz.com.np/products/dell-inspiron-3520-15-1235u-8gb-256-ssd-i-intel-uhd-fhd-low-stock-i128080063-s1035144883.html?search=1
14,HP 14-cf2224nia Intel Core i5 10th Gen 4GB RAM 1TB HDD + 2 GB AMD Radeon™ 530 Graphics 14 Inches HD Display DOS,https://www.daraz.com.np/products/hp-14-cf2224nia-intel-core-i5-10th-gen-4gb-ram-1tb-hdd-2-gb-amd-radeon-530-graphics-14-inches-hd-display-dos-i125215471-s1033995720.html?search=1
14,"Dell Vostro 3400 Intel Core i5 11th Gen 8GB Ram 256GB SSD 14.0""FHD",https://www.daraz.com.np/products/dell-vostro-3400-intel-core-i5-11th-gen-8gb-ram-256gb-ssd-140fhd-i125214603-s1033991791.html?search=1
14,"Acer Swift 3 2020 Ryzen 5 4500U / AMD VEGA 8 / 16GB RAM / 512GB SSD / 14"" FHD Display",https://www.daraz.com.np/products/acer-swift-3-2020-ryzen-5-4500u-amd-vega-8-16gb-ram-512gb-ssd-14-fhd-display-i123289467-s1033482985.html?search=1
14,"Dell Inspiron 14 2022 5425 Ryzen 5 5625U / 8GB RAM / 512GB SSD / Vega 8 / 14"" FHD display",https://www.daraz.com.np/products/dell-inspiron-14-2022-5425-ryzen-5-5625u-8gb-ram-512gb-ssd-vega-8-14-fhd-display-i123264610-s1033481636.html?search=1
15.6,"Asus Vivobook X515EA/Intel Core i3-11th Generation/4GB Ram/256GB Ssd/15.6"" Fhd Display",https://www.daraz.com.np/products/asus-vivobook-x515eaintel-core-i3-11th-generation4gb-ram256gb-ssd156-fhd-display-i112443761-s1030412258.html?search=1
14,HP Laptop 240 G7 14 inch Display 10th Gen Intel Core i3 8GB RAM HDD 256GB SSD win 10 Home (Black),https://www.daraz.com.np/products/hp-laptop-240-g7-14-inch-display-10th-gen-intel-core-i3-8gb-ram-hdd-256gb-ssd-win-10-home-black-i105849514-s1027703927.html?search=1
15.6,Dell Inspiron 15 3535 - Ryzen 3 7320U | 8GB | 512GB | Radeon Graphics | FHD,https://www.daraz.com.np/products/dell-inspiron-15-3535-ryzen-3-7320u-8gb-512gb-radeon-graphics-fhd-i130192503-s1038103023.html?search=1
15.6,Lenovo IdeaPad 1 Ryzen 5 7520U 8Gb/256Gb SSD 15 inch Display,https://www.daraz.com.np/products/lenovo-ideapad-1-ryzen-5-7520u-8gb256gb-ssd-15-inch-display-i129924148-s1037916806.html?search=1
15.6,Lenovo IP 1 Ryzen 3 7320U 4GB RAM/256GB SSD/15.6 Display,https://www.daraz.com.np/products/lenovo-ip-1-ryzen-3-7320u-4gb-ram256gb-ssd156-display-i129651376-s1037541415.html?search=1
14,Acer Aspire 5 A 514-55-3325 /I3 12Gen /4gb DDR4 Ram / 256 GB SSD / 14 Inch FHD IPS Display,https://www.daraz.com.np/products/acer-aspire-5-a-514-55-3325-i3-12gen-4gb-ddr4-ram-256-gb-ssd-14-inch-fhd-ips-display-i128241558-s1035394866.html?search=1
14,"Acer Aspire 5 14 2023 13th Gen i7 / 8GB RAM / 512GB SSD / 14"" WUXGA Display / 2 Year Warranty",https://www.daraz.com.np/products/acer-aspire-5-14-2023-13th-gen-i7-8gb-ram-512gb-ssd-14-wuxga-display-2-year-warranty-i128207752-s1035344288.html?search=1
14,"Asus Vivobook X1402Za-Am467W - 12Th I5 14 Inch,8Gb/512Gb,Intel Core I5",https://www.daraz.com.np/products/asus-vivobook-x1402za-am467w-12th-i5-14-inch8gb512gbintel-core-i5-i127836557-s1034808969.html?search=1
15.6,Acer Nitro 5 I5- 10Th Gen 8 Gb Ram / 256 Gb Ssd /Rtx 3050,https://www.daraz.com.np/products/acer-nitro-5-i5-10th-gen-8-gb-ram-256-gb-ssd-rtx-3050-i125806070-s1034101461.html?search=1
14,"Asus VivoBook 14 X415JA I3 10th Gen / 4GB RAM/ 256GB SSD / 14"" FHD Display",https://www.daraz.com.np/products/asus-vivobook-14-x415ja-i3-10th-gen-4gb-ram-256gb-ssd-14-fhd-display-i123267440-s1033493215.html?search=1
14,"HP 14 DQ i3 11TH GEN , 4GB RAM, 256GB SSD, 14"" DISPLAY/HP 14 Laptop/Core i3 11th gen/ 4GB RAM/256 GB SSD/14' FHD/Win 10/BEST LAPTOPS FOR STUDENTS",https://www.daraz.com.np/products/hp-14-dq-i3-11th-gen-4gb-ram-256gb-ssd-14-displayhp-14-laptopcore-i3-11th-gen-4gb-ram256-gb-ssd14-fhdwin-10best-laptops-for-students-i110315788-s1029900208.html?search=1
15.6,"Acer Aspire 5 i5 13th Generation 2023 - 8GB DDR5 RAM - 512GB NVMe SSD - Intel iris Xe Graphics - 15.6"" FHD Display - Steel Grey",https://www.daraz.com.np/products/acer-aspire-5-i5-13th-generation-2023-8gb-ddr5-ram-512gb-nvme-ssd-intel-iris-xe-graphics-156-fhd-display-steel-grey-i129437930-s1037445340.html?search=1
13.3,Dell XPS 13 Plus 9320 Touch - i7 1360P | 16GB | 512GB SSD | Intel Iris Xe | OLED Touch | Backlit Keyboard | Fingerprint | 3.5K | Office | 2 Years Warranty,https://www.daraz.com.np/products/dell-xps-13-plus-9320-touch-i7-1360p-16gb-512gb-ssd-intel-iris-xe-oled-touch-backlit-keyboard-fingerprint-35k-office-2-years-warranty-i128930929-s1036883764.html?search=1
15.6,"Dell Inspirion 3501 i5 11th Gen / 4GB RAM / 1TB HDD / Nvidia Mx330 2GB / 15.6"" FHD Display / Windows 10 Genuine",https://www.daraz.com.np/products/dell-inspirion-3501-i5-11th-gen-4gb-ram-1tb-hdd-nvidia-mx330-2gb-156-fhd-display-windows-10-genuine-i128234566-s1035384888.html?search=1
15.6,Lenovo IdeaPad 5 With Ryzen 5 5500U Processor 15.6 Inch FHD IPS Display 8GB RAM 256GB ROM,https://www.daraz.com.np/products/lenovo-ideapad-5-with-ryzen-5-5500u-processor-156-inch-fhd-ips-display-8gb-ram-256gb-rom-i128221781-s1035358916.html?search=1
13.3,HP Envy 13 Core i7 11thGen 8GB Ram 512 GB SSD Iris XE Graphic 13.3’’ FHD 360 degree Touch Display,https://www.daraz.com.np/products/hp-envy-13-core-i7-11thgen-8gb-ram-512-gb-ssd-iris-xe-graphic-133-fhd-360-degree-touch-display-i119732895-s1032752321.html?search=1
15.6,HP Pavilion 15eg intel® Core™ i5-1340P Processor | 8GB RAM | 256GB SSD | 15.6-inch FHD (1920 x 1080) Display | Backlit Keyboard,https://www.daraz.com.np/products/hp-pavilion-15eg-intel-core-i5-1340p-processor-8gb-ram-256gb-ssd-156-inch-fhd-1920-x-1080-display-backlit-keyboard-i130057570-s1037948787.html?search=1
14,"HP EliteBook 845 G8 Ryzen 5 Pro 5650U/16GB RAM/ 512GB SSD/14"" FHD IPS/Backlit Keyboard/ Win 11 Pro Genuine (Business Series)",https://www.daraz.com.np/products/hp-elitebook-845-g8-ryzen-5-pro-5650u16gb-ram-512gb-ssd14-fhd-ipsbacklit-keyboard-win-11-pro-genuine-business-series-i129912906-s1037783374.html?search=1
14,HP Envy x360 14 (13th Gen Intel Core i5-1335U Processor,https://www.daraz.com.np/products/hp-envy-x360-14-13th-gen-intel-core-i5-1335u-processor-i129729572-s1037599150.html?search=1
14,"Lenovo IP1 Ryzen5 7520U/ 8GB DDR5 RAM/256GB SSD/14"" FHD Laptop",https://www.daraz.com.np/products/lenovo-ip1-ryzen5-7520u-8gb-ddr5-ram256gb-ssd14-fhd-laptop-i129193882-s1037227984.html?search=1
15.6,Dell Vostro 3520 Intel Core i7 1255U – 8GB DDR4 RAM – 512GB SSD Storage – NVIDIA MX550 2GB Graphics – 15.6″ FHD 120Hz Display – Black,https://www.daraz.com.np/products/dell-vostro-3520-intel-core-i7-1255u-8gb-ddr4-ram-512gb-ssd-storage-nvidia-mx550-2gb-graphics-156-fhd-120hz-display-black-i128896081-s1036799072.html?search=1
14,HP Laptop 240 G7 14 inch Display 10th Gen Intel Core i3 4GB RAM 500GB HDD SATA Windows 10 Pro 64-bit (Black),https://www.daraz.com.np/products/hp-laptop-240-g7-14-inch-display-10th-gen-intel-core-i3-4gb-ram-500gb-hdd-sata-windows-10-pro-64-bit-black-i105822006-s1027661557.html?search=1
14,"Lenovo IdeaPad 1 14.0"" Laptop, 14.0"" FHD Display, AMD Ryzen 5 7520U , 8GB RAM, 256GB Storage, DOS Win 11, Cloud Grey",https://www.daraz.com.np/products/lenovo-ideapad-1-140-laptop-140-fhd-display-amd-ryzen-5-7520u-8gb-ram-256gb-storage-dos-win-11-cloud-grey-i128924945-s1036880694.html?search=1
15.6,"Acer Aspire 3 2023 13th Gen i3 / 8GB RAM / 512GB SSD / 15.6"" FHD Display / 2 Year Warranty",https://www.daraz.com.np/products/acer-aspire-3-2023-13th-gen-i3-8gb-ram-512gb-ssd-156-fhd-display-2-year-warranty-i128305229-s1035559503.html?search=1
13.3,Dell Inspiron 13 7306 i5 11th Gen | 8GB Ram | 512GB SSD | Touch | Win10,https://www.daraz.com.np/products/dell-inspiron-13-7306-i5-11th-gen-8gb-ram-512gb-ssd-touch-win10-i120232361-s1032836642.html?search=1
14,Lenovo Flex 5 Ryzen 3 4GB/128GB Professional Laptop,https://www.daraz.com.np/products/lenovo-flex-5-ryzen-3-4gb128gb-professional-laptop-i116269878-s1031805026.html?search=1
15.6,Hp Pavilio Power 15 Gaming i7 8th Gen 8GB DDR4 15.6 FHD IPS Laptop- Black,https://www.daraz.com.np/products/hp-pavilio-power-15-gaming-i7-8th-gen-8gb-ddr4-156-fhd-ips-laptop-black-i104352702-s1025312593.html?search=1
14,Dell Vostro 3400 Laptop i3 11th Gen|14″ inches|8GB RAM| 256GB SSD| Intel UHD Integrated Graphics,https://www.daraz.com.np/products/dell-vostro-3400-laptop-i3-11th-gen14-inches8gb-ram-256gb-ssd-intel-uhd-integrated-graphics-i129651049-s1037530701.html?search=1
15.6,"ASUS TUF Gaming F15 FX506HEB / i7 11th Gen 11800H / RTX 3050 TI / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display - Grey",https://www.daraz.com.np/products/asus-tuf-gaming-f15-fx506heb-i7-11th-gen-11800h-rtx-3050-ti-16gb-ram-512gb-ssd-156-fhd-144hz-display-grey-i128952331-s1036903565.html?search=1
15.6,"Acer Aspire 3 2023 Ryzen 3 7320U 4GB RAM 256GB SSD 15.6"" FHD Display",https://www.daraz.com.np/products/acer-aspire-3-2023-ryzen-3-7320u-4gb-ram-256gb-ssd-156-fhd-display-i128492316-s1036005183.html?search=1
14,"Acer Swift3-42-r8R5 AMD Ryzen 5-4500U 8GB 512GB Intel UHD 14"" Os",https://www.daraz.com.np/products/acer-swift3-42-r8r5-amd-ryzen-5-4500u-8gb-512gb-intel-uhd-14-os-i128239304-s1035386450.html?search=1
15.6,Dell Vostro 3520 | Core™ i5-1235U | GeForce MX 550 | 8GB RAM | 512GB SSD | 15.6″ FHD,https://www.daraz.com.np/products/dell-vostro-3520-core-i5-1235u-geforce-mx-550-8gb-ram-512gb-ssd-156-fhd-i127786925-s1034747427.html?search=1
15.6,HP Laptop 15S-EQ2116AU| AMD Ryzen 5 5500U| 512GB SSD| 8GB DDR4 RAM| 15.6 Inches FHD,https://www.daraz.com.np/products/hp-laptop-15s-eq2116au-amd-ryzen-5-5500u-512gb-ssd-8gb-ddr4-ram-156-inches-fhd-i125649324-s1034073815.html?search=1
15.6,"Dell Inspiron 3505 Ryzen 7 3700U / 8GB RAM / 512GB SSD / Vega 8/ 15.6"" FHD Display",https://www.daraz.com.np/products/dell-inspiron-3505-ryzen-7-3700u-8gb-ram-512gb-ssd-vega-8-156-fhd-display-i123279015-s1033493339.html?search=1
14,"Dell Inspiron 5410 2-In-1 I5 11th Gen / 8GB RAM / 512GB SSD / 14"" FHD 360 Touch Display / Active Stylus",https://www.daraz.com.np/products/dell-inspiron-5410-2-in-1-i5-11th-gen-8gb-ram-512gb-ssd-14-fhd-360-touch-display-active-stylus-i123270688-s1033491498.html?search=1
15.6,HP Pavilion 15 (EH1052WM) | AMD Ryzen 5 5500U | 8GB RAM| 512GB SSD| Win 11,https://www.daraz.com.np/products/hp-pavilion-15-eh1052wm-amd-ryzen-5-5500u-8gb-ram-512gb-ssd-win-11-i130058599-s1037945978.html?search=1
