graphics card,name
,HP ZBook Firefly 14 G9 Core i7-1260P 16GB DDR5 512GB SSD Intel Iris Xe Graphics 14″ FHD UWVA Backlit Keyboard Win11 Pro (Mobile Workstation Business Series)
2800.0,ASUS VIVOBOOK X1502Z i5-12500H 12th GEN 8GB Ram 512GB SSD 15.6 FHD Display
2800.0,"Dell Vostro 3520 | 12th gen Intel Core i5 | 8GB RAM 256GB SSD | 15.6"" FHD | Integrated Intel Graphics | Black"
2800.0,"Asus Vivobook X1402Z Core i5 12th Gen/8GB RAM/512GB SSD/14"" FHD/Backlit Keyboard/Win 11"
2000.0,"MSI Modern 14 B5M, Ryzen™ 7 5700, 14.0"" FHD (1920x1080), 8GB 3200, 256GB NVME"
3060.0,ASUS ROG Strix G15 Ryzen 7 6800H 15.6″ WQHD 165Hz 16GB RAM 1TB SSD RTX 3060 6GB
,"Lenovo IP Slim 3 Core i5 13th Gen 13420H/ 8GB DDR 5 RAM/512 GB SSD/15.6"" FHD/Win 11"
2800.0,"Asus Expertbook Flip i7 12th Gen| 16GB RAM | 512GB SSD | 14"" FHD x360 Touch Display| Backlit KB | Stylus Pen"
2800.0,"Asus ZenBook 14x Oled | 13th Gen Intel Evo Core i7 | 16GB RAM 512GB SSD | 14.5"" OLED 2.8K Touchscreen | Backlit | Grey | Win 11"
,Dell Vostro 3510 Core i3 11th Gen 4GB RAM 256GB HDD 15.6” FHD Display
,"Dell 7506 11 Gen/i5/8GB/256GB/15.6"""
2000.0,"Lenovo IP1 Ryzen5 7520U/ 8GB DDR5 RAM/512GB SSD/15.6"" FHD"
,Lenovo Laptop Intel Celeron Processor 4 GB| 256 GB SSD| 15.6'' Display Black
,Dell Lattitude 7390 Touch Screen Core i5 8th Gen Laptop /8gb Ram /256gb Ss
,"Acer Aspire 3 2023 Ryzen 5 7520U | 8GB RAM | 512GB SSD | 15.6"" FHD Display | 1 Year Warranty"
,"Dell Vostro 3520 i3 12th Gen | 8GB RAM | 256GB SSD + 1TB HDD | 15.6"" 120Hz FHD Display Laptop"
,Lenovo V15 Intel Celeron Processor 4 GB RAM 128 GB SSD 15.6 inch Black
2000.0,Dell Inspiron 15 3515 AMD Ryzen 5 3450U 8GB 256SSD Radeon Vega 8 FHD
1500.0,Dell Inspiron 15 3530 i5 13th Gen - 1335U | 8GB | 512SSD | Intel UHD | FHD
2800.0,"Lenovo V15 Laptop, AMD Ryzen 5 7520U, 15.6"" FHD Display, 8GB RAM 512GB SSD, Artic Grey"
,"Lenovo IdeaPad Slim 3 14 2023 i5 13th Gen | 8GB RAM | 256GB SSD | 14"" FHD display | Backlight Keyboard"
2000.0,Acer Aspire 3 AMD Ryzen 5 7520U 15.6 FHD Display 8GB Ram 512GB SSD AMD Radeon graphics
2800.0,Lenovo ThinkBook 14 (12th Gen Intel Core i5-1235U Processor | 8GB RAM | 512GB SSD | Nvidia MX 550 | 14-inch FHD IPS Display
,"Acer Aspire 5 2023 (13th gen i5-1335U, 8GB, 512GB, 15.6″ FHD)"
,"Dell Vostro 3510 i5 11th Gen / 4GB RAM / 1TB HDD / 15.6"" FHD Display"
1050.0,"Acer Aspire 5 2021 i5 11th Gen / NVIDIA MX350 Graphics / 8GB RAM / 512GB SSD / 14"" FHD Display"
,Acer A315-58G-55Xc Intel Core I5-1135G7 Memory:8Gb Ddr Ram Storage:1Tb Hhd Graphics: Mx350 Screen: 15.6”Fhd Screen Os: Win 10
,"Dell Vostro 3510 i3 11th Gen / 4GB RAM / 1TB HDD / 15.6"" HD Display"
2000.0,"Lenovo IP1 Ryzen5 7520U/ 8GB DDR5 RAM/256GB SSD/14"" FHD"
,ASUS Zen Book 14 UX425EA Core i5-11th Gen/ 8GB RAM / 512GB SSD / 14'' FHD
2800.0,"Dell Inspiron 14 7430 (Intel Core i7 - 1355U Processor | 16GB DDR5 RAM | 1TB SSD | Fingerprint Scanner | Intel Iris Xe Graphics Card| 14"" FHD Touchscreen 2 in 1 Display | Backlit Keyboard)"
,Acer A514-54-542B ntel Core i5-1135G7 Memory: 8GB RAM Storage: 256GB SSD Screen: 14”FHD Screen OS: Win 10
,"ASUS E410M - 10th Gen, Celeron, 4 GB, 128 GB, 14"", 8 Hour, BLACK, BLUE, GENUINE WIN 10"
2800.0,Acer Aspire 3 Core i5 12th Gen 8GB RAM 256GB SSD 15.6” FHD Display
2800.0,Asus ZenBook 14 UX3402Z i7 12Gen 1260P / 16 Gb Ram / 1 TB SSD / 14'' 2.8K display / Magic NumPad
,"Acer Swift 3 Laptop /Ryzen 7 5700U/8GB/512 GB/14"" FHD/Backlit Keyboard/Win 10"
2800.0,"Dell Laptop Vostro 3511 i5 11th Gen 15.6"" 8GB 256GB"
3060.0,MSI Note Book Katana GF66 110 D
2000.0,Lenovo Ideapad L340-15API AMD R3 3200U 4GB RAM 1TB AMD Radeon 15.6” FHD Display
,Lenovo IdeaPad (slim) 3 Intel Celeron N4020 4GB RAM 256GB SSD 15.6″ HD
2000.0,Lenovo IdeaPad 1 Ryzen 5-7520U 2023 8Gb Ram 512Gb SSD 14 inch FHD Display 1 Year Warranty
2000.0,"Acer Extensa Laptop AMD Ryzen 5-7520U Quad-Core Processor (Windows 11 Home/8 (1*8) GB/512 GB SSD) EX215-23, 39.6 cm (15.6"") Full HD Display"
,"Lenovo IdeaPad 3 2023 Intel Core i3-1215U, 6C (2P + 4E)- 8T / 8GB RAM / 256GB M.2 SSD / 14"" FHD display"
2000.0,"Acer Aspire 3 15 Ryzen 3 7320U 2023 - 4GB DDR5 RAM- 256GB SSD - AMD Radeon Graphics - 15.6"" FHD Display - Silver"
,HP Envy 13 x360 14 ES00 13 2-IN-1 Core™ i5-1335G7 512GB SSD 8 GB
3060.0,"Asus TUF A15 2022 FA507RM Ryzen 7 6800H / RTX 3060 / 16GB RAM / 1TB SSD / 15.6"" FHD 144Hz display"
,"HP 15s-du2101TU/ 10th Gen / Intel Core i5 / 8GB RAM /256GB SSD /15.6 """
3050.0,"HP Victus i5 13th Gen | 16GB RAM | 512GB SSD | RTX 3050 6GB | 15.6"" FHD 144Hz Laptop"
,"Lenovo V15 Laptop/ Celeron/ 4GBRAM/256GB SSD/15.6"""
,"Dell Vostro 3520 i5 12th Gen 8GB 256ssd 15.6"" Laptop"
,"Lenovo Ideapad 1 15lGL7 11thGen Intel Celeron N4020 8GB DDR4 RAM 256GB SSD 15.6""' HD Display Windows 11 Abyss Blue Laptop"
1650.0,"Dell Vostro 7500 I7 10th Gen / GTX 1650ti Graphics Card / 16GB RAM / 1TB SSD / 15.6"" FHD Display / 97Whr Battery"
,Acer Swift 3 Core i7 11th Gen 8 GB RAM 512GB SSD Intel Iris Graphic 14’’ FHD Display
,HP Elite Book X360 830 G10 Core i7-1355U 512GB SSD 16GB RAM 13.3″ FHD 360 Touch WIN11 Pro Backlit Keyboard FP Reader
1050.0,"Acer Aspire 3 intel core i5 11th gen 8GB RAM 256GB SSD Nvdia MX350 2GB Graphics 15.6"" FHD Display"
,Acer Aspire 3 A315 i5 11Gen / 8Gb Ram / 512Gb SSD NVME / 15.6 inch FHD Display / NVDIA Dedicated Graphics
,"Acer Swift 3 Ryzen7-7500U-8GB/512GB|14""inch Display&Backlit keyboard"
2800.0,Dell Vostro 3520 I3/12th Gen/8GB/512GB SSD/15.6FHD
2050.0,"Acer Aspire 5 i5 13th Generation 2023 - 8GB DDR5 RAM - 512GB NVMe SSD - Intel iris Xe Graphics - 15.6"" FHD Display - Steel Grey"
2000.0,"GateWay GWTN156 Ryzen 7 3700U I 8GB RAM I 512GB SSD I 15.6"" FHD IPS I Ultra Slim Laptop"
4050.0,Acer Nitro V 15 Intel Core i7 13th Gen 13620H – 16GB DDR5 RAM – 1TB NVMe SSD – NVIDIA RTX 4050 6GB Graphics – 15.6″ FHD 144Hz Display – Backlit Keyboard – Black
,"HP Elitebook 840 G7 i7 11th Gen 16GB RAM 512GB SSD 14""FHD/Win 10 Pro"
2000.0,"Lenovo IP1 Ryzen5 7520U/ 8GB DDR5 RAM/256GB SSD/15.6"" FHD"
2800.0,"MI Notebook Pro I5-11300H-11th gen-16GB ram/ 512 GB SSD- 14""QHd 2.5k display- backlit keyboard-fingerprint sensor"
2800.0,"Asus VivoBook 15 2023 X1502ZA 12th Gen Core i5 12500H/ 8GB/ 512GB SSD/ 15.6"" FHD/ Win11/ Backlit Keyboard/ Fingerprint"
,HP Laptop 240 G7 14 inch Display 10th Gen Intel Core i3 8GB RAM 128GB NVMe+500GB HDD SATA Windows 10 Pro 64-bit (Black)
3050.0,Lenovo IdeaPad 3 Gaming Laptop I5 12Th Gen /16Gb Ram /512Gb /RTX 3050 4GB_G6 15.6 FHD With Finger Print Sensor
2050.0,"Acer Aspire 5 i5 13th Generation 2023 - 8GB DDR5 RAM - 512GB NVMe SSD - Intel iris Xe Graphics - 14"" FHD Display"
,Acer Aspire 5 i5 13th Gen 1335U 2023– 16GB DDR5 RAM – 512GB NVMe SSD – 15.6″ FHD Display – Iris Xe Graphics – Steel Grey
2000.0,HP 14-cf2224Nia i5 10th Gen 4GB 1TB AMD Radeon
,"ASUS VIVOBOOK F512J CORE™ I5 10ª GEN. TOUCH 256GB SSD 8GB 15.6"" FHD WIN10 WEBCAM"
,"DELL VOSTRO 3510 / I5-1135G7 / 8GB / 256GB SSD/ 15.6"" FHD/BEST BUSINESS LAPTOP FOR ALL / 8GB RAM LAPTOP 256GB SSD LAPTOP/ LAPTOPS / FOR OFFICE / HOME / STUDENTS"
,Dell Vastro 3400 I3/11th Gen /256 Gb /4Gb 14 Inch Display
2800.0,Asus Vivobook14-i5-12Gen laptop-8GB-Ram-512GB SSD
,Dell Vostro 3400 Core i3 11th Gen 8GB RAM 256GB SSD Integrated Graphics 14” FHD Display
,HP 14 Core i3-1125G4 11th Gen 8GB RAM 256GB SSD 14’’HD Display
2800.0,Acer Extensa 15 215 - i5 11th Gen 8GB 256SSD 15.6FHD
,"Dell Latitude 3410 i5 10th Gen 4GB RAM 1 TB HDD 14"""
2800.0,Dell Vostro 3520 Intel Core i3 12th Generation 1215U – 16GB DDR4 RAM – 512GB SSD Storage – Intel UHD Graphics – 15.6″ FHD 120Hz Display – Black
2800.0,DELL INSPIRION 5420 Intel i7-1255U 12Gen 16GB Ram 512 SSD 14inch Display
,"Lenovo Ideapad 3 Slim Intel Core i3 13th Generation 8GB Ram 256GB SSD 15.6""FHD"
,Dell Inspiron 7391 i5 10th Gen 8GB RAM 256GB SSD 13.3” FHD Display
2800.0,Dell Vostro 3520 With i5 12th Gen Processor 15.6 Inch FHD Fhd Display 8GB RAM 256GB ROM
2000.0,Lenovo IP 1 Ryzen 5 7520U 8GB RAM/512GB SSD/ 15.6 Display
,"HP 14"" ProBook 440 G8 I5 11TH GEN/8GB RAM/128GB SSD/1TB HDD/14 FULL HD/Windows 10 Pro Laptop"
,"Dell Vostro 3400 i3 11th Gen / 8GB RAM / 256GB SSD / 14"" FHD Display"
,Acer A515-45-R2KO Processor: AMD Ryzen5 Memory: 8GB DDR RAM Storage: 256 SSD Screen: 15.6” FHD OS: Win 11
2800.0,"MI Notebook Pro I5-11300H-11th gen-16GB ram/ 512 GB SSD- 14""QHd 2.5k display- backlit keyboard-fingerprint sensor"
,Dell Vostro 3520 i5 12th Generation 8Gb Ram 256Gb SSD
,"Lenovo Thinkpad L13 (Business Series) Core i3 12th Gen/ 8GB RAM/256GB SSD/13.3"" FHD IPS/Backlit Keyboard/ Win 11 Pro Genuine"
1500.0,Acer Travelmate P2 i5 12th Gen 1235U – 8GB DDR4 RAM – 512GB SSD – 14″ FHD Display – Intel UHD Graphics - Backlit Keyboard
,"HP Pavilion Laptop 15-eh1066Au 49N15Pa 8 GB RAM (2 X 4 Gb), 512 GB SSD, 15.6"""
,HP Laptop 240 G7 14 inch Display 10th Gen Intel Core i3 8GB RAM 500GB HDD SATA win 10 Home (Black)
,"Dell Latitude 14 5420 - i5 1135G7 | 8GB RAM | 256GB SSD | 14"" Full-HD Display |"
3050.0,"Asus Vivobook Pro M6400rc -6th, Ryzen 7 6700h, 16 GB, 1TB NVME SSD , 14 inch Oled Display, Magic Numpad, Fingerprint, Nvidia RTX 3050, Backlit Keyboard"
,"Lenovo IdeaPad 3 2023 Intel Core i3-1215U, 6C (2P + 4E)- 8T / 16GB RAM / 512GB M.2 SSD / 14"" FHD display"
,"Acer Aspire 5/Core i3 11th Gen/4GB RAM/128GB SSD/1TB HDD/15.6""FHD/WIN10 Genuine"
1500.0,Dell Inspiron 3520 - 15 - 1235U | 8GB | 256 SSD I Intel UHD FHD Low Stock
,HP 14-cf2224nia Intel Core i5 10th Gen 4GB RAM 1TB HDD + 2 GB AMD Radeon™ 530 Graphics 14 Inches HD Display DOS
,"Dell Vostro 3400 Intel Core i5 11th Gen 8GB Ram 256GB SSD 14.0""FHD"
2000.0,"Acer Swift 3 2020 Ryzen 5 4500U / AMD VEGA 8 / 16GB RAM / 512GB SSD / 14"" FHD Display"
2000.0,"Dell Inspiron 14 2022 5425 Ryzen 5 5625U / 8GB RAM / 512GB SSD / Vega 8 / 14"" FHD display"
,"Asus Vivobook X515EA/Intel Core i3-11th Generation/4GB Ram/256GB Ssd/15.6"" Fhd Display"
,HP Laptop 240 G7 14 inch Display 10th Gen Intel Core i3 8GB RAM HDD 256GB SSD win 10 Home (Black)
2000.0,Dell Inspiron 15 3535 - Ryzen 3 7320U | 8GB | 512GB | Radeon Graphics | FHD
,Lenovo IdeaPad 1 Ryzen 5 7520U 8Gb/256Gb SSD 15 inch Display
2000.0,Lenovo IP 1 Ryzen 3 7320U 4GB RAM/256GB SSD/15.6 Display
,Acer Aspire 5 A 514-55-3325 /I3 12Gen /4gb DDR4 Ram / 256 GB SSD / 14 Inch FHD IPS Display
,"Acer Aspire 5 14 2023 13th Gen i7 / 8GB RAM / 512GB SSD / 14"" WUXGA Display / 2 Year Warranty"
,"Asus Vivobook X1402Za-Am467W - 12Th I5 14 Inch,8Gb/512Gb,Intel Core I5"
3050.0,Acer Nitro 5 I5- 10Th Gen 8 Gb Ram / 256 Gb Ssd /Rtx 3050
2800.0,"Asus VivoBook 14 X415JA I3 10th Gen / 4GB RAM/ 256GB SSD / 14"" FHD Display"
,"HP 14 DQ i3 11TH GEN , 4GB RAM, 256GB SSD, 14"" DISPLAY/HP 14 Laptop/Core i3 11th gen/ 4GB RAM/256 GB SSD/14' FHD/Win 10/BEST LAPTOPS FOR STUDENTS"
2050.0,"Acer Aspire 5 i5 13th Generation 2023 - 8GB DDR5 RAM - 512GB NVMe SSD - Intel iris Xe Graphics - 15.6"" FHD Display - Steel Grey"
2800.0,Dell XPS 13 Plus 9320 Touch - i7 1360P | 16GB | 512GB SSD | Intel Iris Xe | OLED Touch | Backlit Keyboard | Fingerprint | 3.5K | Office | 2 Years Warranty
,"Dell Inspirion 3501 i5 11th Gen / 4GB RAM / 1TB HDD / Nvidia Mx330 2GB / 15.6"" FHD Display / Windows 10 Genuine"
2000.0,Lenovo IdeaPad 5 With Ryzen 5 5500U Processor 15.6 Inch FHD IPS Display 8GB RAM 256GB ROM
,HP Envy 13 Core i7 11thGen 8GB Ram 512 GB SSD Iris XE Graphic 13.3’’ FHD 360 degree Touch Display
,HP Pavilion 15eg intel® Core™ i5-1340P Processor | 8GB RAM | 256GB SSD | 15.6-inch FHD (1920 x 1080) Display | Backlit Keyboard
2000.0,"HP EliteBook 845 G8 Ryzen 5 Pro 5650U/16GB RAM/ 512GB SSD/14"" FHD IPS/Backlit Keyboard/ Win 11 Pro Genuine (Business Series)"
2800.0,HP Envy x360 14 (13th Gen Intel Core i5-1335U Processor
2000.0,"Lenovo IP1 Ryzen5 7520U/ 8GB DDR5 RAM/256GB SSD/14"" FHD Laptop"
2800.0,Dell Vostro 3520 Intel Core i7 1255U – 8GB DDR4 RAM – 512GB SSD Storage – NVIDIA MX550 2GB Graphics – 15.6″ FHD 120Hz Display – Black
,HP Laptop 240 G7 14 inch Display 10th Gen Intel Core i3 4GB RAM 500GB HDD SATA Windows 10 Pro 64-bit (Black)
2000.0,"Lenovo IdeaPad 1 14.0"" Laptop, 14.0"" FHD Display, AMD Ryzen 5 7520U , 8GB RAM, 256GB Storage, DOS Win 11, Cloud Grey"
,"Acer Aspire 3 2023 13th Gen i3 / 8GB RAM / 512GB SSD / 15.6"" FHD Display / 2 Year Warranty"
,Dell Inspiron 13 7306 i5 11th Gen | 8GB Ram | 512GB SSD | Touch | Win10
,Lenovo Flex 5 Ryzen 3 4GB/128GB Professional Laptop
1050.0,Hp Pavilio Power 15 Gaming i7 8th Gen 8GB DDR4 15.6 FHD IPS Laptop- Black
1500.0,Dell Vostro 3400 Laptop i3 11th Gen|14″ inches|8GB RAM| 256GB SSD| Intel UHD Integrated Graphics
3050.0,"ASUS TUF Gaming F15 FX506HEB / i7 11th Gen 11800H / RTX 3050 TI / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display - Grey"
,"Acer Aspire 3 2023 Ryzen 3 7320U 4GB RAM 256GB SSD 15.6"" FHD Display"
1500.0,"Acer Swift3-42-r8R5 AMD Ryzen 5-4500U 8GB 512GB Intel UHD 14"" Os"
2800.0,Dell Vostro 3520 | Core™ i5-1235U | GeForce MX 550 | 8GB RAM | 512GB SSD | 15.6″ FHD
2800.0,HP Laptop 15S-EQ2116AU| AMD Ryzen 5 5500U| 512GB SSD| 8GB DDR4 RAM| 15.6 Inches FHD
2000.0,"Dell Inspiron 3505 Ryzen 7 3700U / 8GB RAM / 512GB SSD / Vega 8/ 15.6"" FHD Display"
2800.0,"Dell Inspiron 5410 2-In-1 I5 11th Gen / 8GB RAM / 512GB SSD / 14"" FHD 360 Touch Display / Active Stylus"
,HP Pavilion 15 (EH1052WM) | AMD Ryzen 5 5500U | 8GB RAM| 512GB SSD| Win 11
,"Acer Aspire 5 | Intel Core i5 13th Gen | 8GB Ram | 512GB SSD | 15.6""FHD"
,"Asus L510MA-WB04 Celeron / 4GB RAM / 128 SSD / 15.6"" (1920x1080) / Win 10 Genuine"
,"Lenovo IP 3 Slim 3 Core i3 13th Gen/8 GB DDR5 RAM/256 GB SSD/15.6"" FHD/ Win 11"
3050.0,"Dell G15 5520 2022 i5 12500H / RTX 3050 / 16GB RAM / 512GB SSD / 15.6"" 120Hz FHD Display"
,"Dell Vostro 3510 i5 11th Gen / 8GB RAM / 512GB HDD / 15.6"" FHD Display"
,HP Pavilon 15eg (12th Gen Intel Core i5-1235U Processor | 8GB DDR4 RAM | 512GB M.2 NVMe SSD | NVIDIA 2GB Graphics | 15.6-inch FHD (1920 x 1080p) Display |
,Dell Inspiron 3511 I5 Laptop 11 Gen Processor 8 GB RAM 512 GB SSD 2 GB Graphics 1 Year Warranty Silver or Black
,"HP 14S-fq1052Au AMD Ryzen 3 5300U 4GB 256GB SSD 14"""
,Gateway (By Acer) With i5 11th Gen Processor 14 Inch FHD Display 16GB RAM 512GB ROM
2800.0,"Asus Expertbook-B1402CB Intel Core I5 12th Gen 8GB Ram 512GB SSD 14.0""FHD Backlit Fingersensor"
,Dell Inspiron 16 5635 - Ryzen 7 7730U
2800.0,Asus ZenBook 14 2023 UM3402 Ryzen 7 7730U / 16GB RAM / 1TB SSD / 14'' WQXGA Display / Backlit Keyboard
2800.0,Acer Aspire 3 15 AMD Ryzen 5 7520U Processor | 8GB RAM 512GB SSD | 15.6-inch FHD (1920 x 1080) Multi-touch IPS Display Slim Bezel | AMD Radeon Graphics | Silver | 1 Year Warranty | Acer Laptop
,"Acer Aspire 3 2023 Ryzen 5 7520U | 8GB RAM | 512GB SSD | 15.6"" FHD Display"
,"Dell Latitude 5330 i7 12th Gen 16GB 256ssd 13.3"" FHD Laptop"
2800.0,"Dell Inspiron 7430 2 in 1 Laptop /Core i5 13th Gen/8GB RAM/512GB SSD/14"" 360 Rotate Touch/Backlit Keyboard/Win 11"
4060.0,Lenovo Legion 5 Ryzen 7 7735H 16GB RAM 512GB SSD 15.6″ WQHD 165Hz RTX 4060 8GB Win 11
2800.0,"Asus VivoBook 14 2023 X1404ZA i5 13th Gen | 8GB RAM | 512GB SSD | 14"" FHD display | Backlight Keyboard | Magic NumPad | Asus Laptop | Laptop | 1 year warranty | Silver"
,"Asus VivoBook S 14 Flip 2022 TN3402QA Ryzen 7 / 8GB RAM / 512GB SSD / 14"" FHD 2-in-1 Touch Display / Active Stylus / Backlit KB / Magic NumPad"
1050.0,"Dell Vostro 3400 I5 11th Gen / 8GB RAM / 256GB SSD / Nvidia MX330 / 14"" FHD Display"
,HP 14 Dk1031Dx Ryzen 3 8GB 1TB HDD
,"Acer Aspire 3 14 Ryzen 3 3250U / 4GB RAM / 1TB HDD / 14"" HD Display"
,"Acer Aspire 3 Core I5 10Th Gen / 4GB RAM / 1TB HDD / 15.6"" HD Display"
2000.0,Dell Inspiron 15 3515 AMD Ryzen 3 3250U 4GB 1TB Radeon Graphics FHD
2800.0,"HP 14 DQ i5 / 11th Gen irish graphics / 8GB / 256 SSD / 14"" W10/Best laptop limited addition"
2000.0,"Lenovo IP1 Ryzen5 7520U/ 8GB DDR5 RAM/ 512GB SSD/14"" FHD"
2000.0,MSI Modern 14 B5M With Ryzen 5 5500U Processor 14 Inch FHD IPS Display 8GB RAM 512GB ROM
,HP 15-ef2126wm Ryzen5-5500U/8GB RAM/256GB SSD/15.6″ Full HD
,"Dell Inspiron 3511 i3 1115G4/8gb RAM/256gb SSD/15.6"" FHD/Windows 11 Home/11th Gen Laptop"
2800.0,Hp pavilion 15 Ryzen 5 5500U 8GB ram 512GB SSD /15.6 inch FHD Display /Backlit Keyboard /Finger print
2800.0,"Asus Vivobook X1402Z Core i5 12th Gen/8GB RAM/512GB SSD/14"" FHD/Backlit Keyboard/Win 11"
,"Lenovo IdeaPad Slim 3 i5 13th Gen 8GB RAM 512GB SSD 15.6"" FHD Backlight Keyboard"
2000.0,"Dell Inspiron 16 5625 Ryzen 7 5825U / 8GB RAM / 512GB SSD / Vega 8 / 16.1"" FHD display"
2000.0,Asus ZenBook Q507IQ Ryzen 7 8GB RAM 256GB SSD Radeon Graphics 15” FHD display Magic NumPad
3050.0,"Asus TUF Dash F15 FX516PE I7 11th Gen / RTX 3050ti / 16GB RAM / 1TB SSD / 15.6"" FHD 144Hz Display"
1500.0,Lenovo Ideapad 3 | Core i3-1115G4 | Intel UHD | 8GB RAM | 256GB SSD | 15.6” FHD
2000.0,Acer Aspire 3 A315 / AMD Ryzen 3 3250U / 4 GB Ram / 128 GB SSD+1TB HDD / 15.6″ Inch FHD Display / Silver
,Lenovo Yoga 6 Ryzen 5 7530U Ram 16Gb/256Gb Nvme SSD Display 13.3 Touch Screen 360°
1500.0,Lenovo IdeaPad Slim 3 14IAH8 Intel Core i5-12450H 8GB RAM 512GB SSD Intel UHD Graphics with Fingerprint and Windows 11
2000.0,"Lenovo IP1 Ryzen5 7520U/ 8GB RAM/256GB SSD/14"" FHD"
,"HP 14Z Laptop Ryzen 5 8GB RAM 256GB SSD 14"""
,"Acer Aspire 5 2021 11th Gen i3 / 4GB RAM / 1TB HDD / 15.6"" HD Display"
,Dell Inspiron 7405 2-in-1 Ryzen 5 4500U / 8GB RAM / 256GB SSD / 14'' FHD 360-degree Touch Screen Display
,Dell Inpiron 5406 | i5 11th gen | 8 GB RAM | 256 GB | 360X touch 14'' FHD Display
2800.0,"Dell Inspiron 14 Plus 7420 Intel Core I7 12TH Gen 16GB RAM 512GB SSD 14.1"" 2K Display Intel Iris Xe Backlit Fingerprint"
,"HP 15 AMD RYZEN 7 8GB 512GB SSD 15"""
,Dell Inspiron 7391 I5 10th Gen / 8GB RAM / 256GB SSD / 13.3'' FHD Display
,Dell Inspiron 3501 Core i5 11th Gen 8GB RAM 256GB HDD 15.6” FHD Display
1100.0,"ASUS ZENBOOK DUO UX482EG i7 11TH GEN/ 16GB RAM/ 1TB SSD/ MX450 / STYLUS/ 14"" FHD Touchscreen + 12.6"" FHD TOUCH"
2800.0,Dell Vostro 3400 I3 11th Gen 8GB-512GB SSD+1TB HDD 14' Display
3050.0,"ASUS Vivobook Q530V | Intel i7-13620H processor | 16GB DDR5 RAM | 512GB SSD | GPU RTX 3050 with 6GB | 15.6"" FHD OLED Display | Backlit Keyboard | Fingerprint | Thunderbolt 4 |"
2800.0,"Dell Inspiron 15 3520 i5(1235U)/8gb RAM/512gb SSD/15.6"" FHD/12th Gen Laptop"
2000.0,ACER Aspire 3 15 AMD Ryzen 3 7320U 4GB Ram 256GB SSD 15.6C FHD Display AMD Radeon Graphics
,"Lenovo Flex 7 Core i5 12th Gen/ 8GB RAM/512GBSSD/14"" 2.2K Display Touch 360/Touch Pen /Win 11"
2800.0,"Lenovo Thinkpad L14 Core i5 11th Gen/ 32 GB RAM / 1TB SSD Nvme/14"" FHD IPS/Backlit keyboard/Win 11 Professional Genuine/ 3 Years Warranty"
,Lenovo IdeaPad 3 / Ryzen 5 5500u /8gb DDR 4 Ram /256gb SSD/ 15.6 inch FHD Display
2800.0,Acer Aspire 3 I5-11th Gen-8GB RAM-512GB SSD -15.6FHD
1650.0,"Asus Zenbook Flip - Ux564Eh 15.6 Inch,16Gb/1Tb,Intel Core I7"
,"Asus Vivobook K513Ea 15.6 Inch,8Gb/512Gb,Intel Core I5"
2800.0,Dell Latitude 13inch 5320 Model (11th generation i5 processor/ 8gb RAM / 256GB SSD)
,"Lenovo IdeaPad 1 Laptop, 14"" FHD Display, Intel Celeron N4020 Upto 2.8GHz, 4GB RAM, 128GB NVMe SSD, HDMI, Card Reader, Wi-Fi, Bluetooth, Windows 11 Home S"
2000.0,"MSI Modern 14 B4MW Ryzen 5 4500U / AMD Radeon Graphics / 8GB RAM / 256GB SSD / 14"" FHD Display"
,"Lenovo Slim 7 Core i5 1035G1 8GBRAM 512GB SSD 14"" Windows 10"
,"Lenovo Thinkbook I512th Gen|8GB Ram|256GB SSD|14""FHD Display"
,DELL INSPIRON 5510 i5-11300H 11th GEN 8GB Ram 256GB SSD 15.6 FHD Display
,Dell Inspiron 14 7430 - i5 1335U | 8GB | 512GB SSD | Intel Iris Xe | FHD Touch 2-in-1
,"Lenovo IP 3 14 Core i5 12th Gen/8GB/256SSD/14""FHD"
,"Acer Swift 3 14 2022 Ryzen 5 5625U / 16GB RAM / 512GB SSD / 14"" FHD Display / Backlight Keyboard"
,"Acer Swift 3 14 2022 Ryzen 7 5825U / 16GB RAM / 1TB SSD / 14"" FHD Display / Backlight Keyboard"
2800.0,Dell Latitude 7370 With i7 12th Gen Processor 13.3 Inch FHD IPS Display 16GB RAM 512GB ROM
,Acer Aspire 3 315(i3/13thgen/8GB/512GB/15.6”)
,MSI Note Book Modern 14 B10MW
,"ASUS L510 / Intel Celeron / 4GB / 128 SSD / 15.6"" FHD"
1050.0,"Dell Vostro 3400 Core i5 11th Gen / 2GB Nvedia MX330 GFX/8GB RAM/ 256GB SSD+ 1 TB HDD/14"" Display"
2000.0,Asus Zenbook Q507Iq Ryzen 7 8GB RAM 256GB SSD Radeon Graphics 15” FHD Display Magic Numpad
,"Lenovo ThinkPad P14S Core i7 11th Gen/ 16GB RAM/512 GB SSD/Nvidia Quadro 4GB Graphics/14"" IPS FHD/Backlit Keyboard /Fingerprint / Win 11 Pro (Workstation)"
,Acer Aspire 3 A315 Ryzen 5-7520u 8GB RAM512GB SSD15.6″ Full HD Screen
,"HP Laptop 15s -du3511TX 4A3P6PA i7-1165G7, 8 GB RAM/ 512 GB SSD, Windows 11/2GB GRAPHIC"
2800.0,Acer Extensa 15 215 - i5 11th Gen 8GB 256SSD 15.6FHD
,"Dell 3501 i5 11th Gen/ 8GB/ 256ssd/ 15.6"" Laptop W10 Full HD Display Fast selling laptops"
