graphics card,name,url,details
nan,"Dell Inspiron 14 7420 2-1 Intel Core i5 12th Gen / 8GB RAM / 512GB SSD / 14"" 360 Touchscreen FHD display / Active Stylus / MS Office",https://www.daraz.com.np/products/dell-inspiron-14-7420-2-1-intel-core-i5-12th-gen-8gb-ram-512gb-ssd-14-360-touchscreen-fhd-display-active-stylus-ms-office-i127974548-s1035012976.html?search=1,Brand Dell Series Inspiron Series CPU 12th Gen Intel Core i51235U 12 MB cache 10cores 12 threads up to 440 GHz Turbo Graphics Intel UHD Graphics Memory 8GB DDR4 RAM 3200MHz Display 14inch FullHD+ 1920 x 1200 pixels 1610 aspect ratio 60Hz refresh rate Touch display WVA TrueLife™ Narrow Border Pen Support Type Thin and Light Ultrabook Connections 2 USB 32 Gen 2x1 TypeC with PowerDelivery and Video1 USB 32 Gen 1 Type A port1 headset headphone and microphone combo port1 HDMI 14 port Networking Intel WiFi 6E 6GHz AX211 2x2 Bluetooth 52 Wireless Card Storage 512GB SSD Size Height x width x depth Height Front 1570 mm 061 in Height Rear 1786 mm 070 in Height Peak 1850 mm 072 inWidth 314 mm 1236 in Depth 22750 mm 895 in Battery 4Cell 54 WattHours Integrated Camera Webcam 1080p at 30 fps FHD camera Dualarray microphones Weight 157Kg Audio 1 headset headphone and microphone combo portStereo speakers with Waves MaxxAudio® Pro 2 W x 2 = 4 W total
nan,"Asus Zenbook 14 Ux3402Za-Kp501W 16 Inch,16Gb/512Gb,Intel Core I7",https://www.daraz.com.np/products/asus-zenbook-14-ux3402za-kp501w-16-inch16gb512gbintel-core-i7-i127836562-s1034809908.html?search=1,Ultrabook 12th Processor P28 I5 1240P RAM 16 Storage 512 Gb Nvme Ssd Display 14 Wqxga Screen Backlit Keyboard Operating System Genuine Win 11 Warranty 2 Years Color Ponder Blue Accessories Sleeve
nan,"Acer Aspire 5 2021 Ryzen 5 5500U / 8GB RAM / 256GB SSD / 15.6"" FHD Display",https://www.daraz.com.np/products/acer-aspire-5-2021-ryzen-5-5500u-8gb-ram-256gb-ssd-156-fhd-display-i123291134-s1033501059.html?search=1,Brand Acer CPU AMD Ryzen 5 5500U Hexacore processor up to 3 MB L2 cache up to 8 MB L3 cache 21 GHz with Precision Boost up to 40 GHz Operating System Windows 10 Genuine Screen 156inch IPS Display FullHD 1920 x 1080 pixels resolution LEDbacklit Narrow Bezel Display Type Notebook RAM 8GB DDR4 Expandable up to 32GB Storage 256GB SSD Dedicated hdd slot for storage expansion Graphics Coprocessor Intel Iris Xe Wireless Wireless WiFi 6 AX201 Bluetooth 50 USB Ports 2 x USB 31 Gens 1 ports with one featuring poweroff USB charging 1 x USB 20 ports 1 x HDMI port with HDCP support 1 x 35 mm headphonespeaker jack supporting headsets with a builtin microphone 1 x Ethernet RJ45 port 1 x DCin jack for AC adapter Computer Memory DDR4 SDRAM Keyboard Backlight Keyboard Batteries Lithiumion 12 hours Weight419 LBs
nan,"Lenovo Ideapad 5 15 2021 I5 11th Gen / 8GB RAM / 512GB SSD / 15.6"" FHD Display / Backlight Keyboard",https://www.daraz.com.np/products/lenovo-ideapad-5-15-2021-i5-11th-gen-8gb-ram-512gb-ssd-156-fhd-display-backlight-keyboard-i123289472-s1033482989.html?search=1,"CPU11th Generation Intel® Core™ i51135G7 Processor 240 GHz up to 420 GHz with Turbo Boost 4Cores 8 Threads 8 MB Cache RAM8 GB DDR4 3200MHz Soldered Operating SystemWindows 10 Screen156"" FHD 1920 x 1080 IPS antiglare 300 nits Hard Drive512GB SSD M2 2242 PCIe 30x4 NVMe Webcam  Microphone720p with Privacy Shutter GraphicsIntegrated Intel® Iris® Xe Graphics Computer Memory TypeDDR4 SDRAM Audio2 x 2W userfacing speakers with Dolby Audio™ NetworkingWiFi 6 80211AX 2 x 2 & Bluetooth® 51 Dimensions W x D x HStarting at 3574mm x 23317mm x 199mm  1407"" x 918"" x 078"" Ports2 x USBA 32** Gen 1 USBC 32 Gen 1 power delivery display port HDMI 14b SD card reader Headphone  mic combo BatteriesIntegrated 57Whr WeightStarting at 17Kg"
nan,"Acer Aspire 3 14 Ryzen 3 3250U / 4GB RAM / 1TB HDD / 14"" HD Display",https://www.daraz.com.np/products/acer-aspire-3-14-ryzen-3-3250u-4gb-ram-1tb-hdd-14-hd-display-i123277761-s1033489720.html?search=1,"CPU AMD Ryzen 33250U dualcore processor with Max Turbo upto 35Ghz Operating System DOS Screen 14"" LCD ComfyView Inplane Switching IPS Technology HD 1366 x 768 LED RAM 4GB Upgradable upto 16GB Hard Drive 1TB HDD  SSD can be added additional Graphics Coprocessor Intel HD Wireless 80211 AC Extensions 2 x USB 31 Gens 1 ports with one featuring poweroff USB charging 1 x USB 20 ports 1 x HDMI® port with HDCP support 1 x 35 mm headphonespeaker jack supporting headsets with a builtin microphone 1 x Ethernet RJ45 port 1 x DCin jack for AC adapter Computer Memory DDR4 SDRAM Batteries 367 Wh 2cell Liion battery Weight 19Kg"
nan,Asus Vivobook S435 With i7 11th Gen Processor 14 Inch FHD IPS Display 8GB RAM 512GB ROM,https://www.daraz.com.np/products/asus-vivobook-s435-with-i7-11th-gen-processor-14-inch-fhd-ips-display-8gb-ram-512gb-rom-i128230161-s1035371144.html?search=1,14” Full HD 400nits NanoEdge bezel IPS level display with stunning 90% screentobody ratio Intel Evo Platform  The perfect combination of performance responsiveness and battery life Enjoy amazing performance with the 11th Gen Intel Core i7 processor Experience vivid colors with Intel Iris Xe graphics Stay productive with a fastcharging longlasting battery Intel Core i71165G7 Processor 28 GHz 12M Cache up to 47 GHz 4cores with IPU with Intel Iris Xe Graphics Windows 11 Home 8GB LPDDR4X RAM and 512GB PCIe SSD Metal chassis and 16mm zheight Ergonomic backlit keyboard with fingerprint sensor for secure Windows Hello login Convenient NumberPad integrated onto the trackpad Comprehensive connections including 2x Thunderbolt 4 via USB TypeC USB 32 TypeA Gen 1 USB 20 HDMI micro SD card reader 35mm combo audio jack and WiFi 6 80211ax USB Transfer speed may vary Learn more at ASUS website ASUS AI NoiseCanceling Technology employs machine learning to isolate unwanted noise from human speech which ensures the best communications experience
nan,"Acer Swift 3 14 2022 Ryzen 5 5625U / 16GB RAM / 512GB SSD / 14"" FHD display / Backlight Keyboard",https://www.daraz.com.np/products/acer-swift-3-14-2022-ryzen-5-5625u-16gb-ram-512gb-ssd-14-fhd-display-backlight-keyboard-i125810722-s1034101663.html?search=1,Brand new factorysealed Acer Swift 3 2022 with 5000series AMD Ryzen 5 5625U processor featuring Hexacore 6core CPU 16GB DDR4 RAM 512 SSD storage 14inch IPS display with FullHD 1920 x 1080 pixels resolution 300 nits brightness 72% NTSC color gamut 100% SRGB color coverage Fingerprint scanner Backlight Keyboard Thin and light ultrabook with 159mm thickness and 125KG Weight
3060,"Dell G5 2021 G5511 i7 11th Gen 8 Core / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" 165Hz FHD Display",https://www.daraz.com.np/products/dell-g5-2021-g5511-i7-11th-gen-8-core-rtx-3060-16gb-ram-512gb-ssd-156-165hz-fhd-display-i123267441-s1033493216.html?search=1,"BrandDell CPU11th Generation Intel® Core™ i711800H 24MB Cache up to 46 GHz 8cores RAM16GB 2x8GB DDR4 3200MHz GraphicsNVIDIA® GeForce RTX™ 3060 6GB GDDR6 Display156inch FHD 1920 x 1080 165Hz 300 nits WVA Anti Glare LED Backlit Narrow Border Display TypeGaming laptop Connections1 USB 32 Gen 1 1 USB 32 Gen 1 with PowerShare 1 Thunderbolt 4USB 32 Gen 1 TypeC port with DisplayPort with alt mode 1 USB 32 Gen 1 1 HDMI 1 Power in 1 RJ45 1 Headphonesmic NetworkingIntel® WiFi 6 AX201 2x2 WiFi + Bluetooth Storage512GB M2 PCIe NVMe Solid State Drive Size height x width x depth Height 098"" 249mm x Width 1406"" 35726mm x Depth 1074"" 27283mm Battery6Cell Battery 86WHr Integrated Camera WebcamHD RGB camera with digitalarray microphones in camera assembly Weight265 kg Additional features1 headset headphone and microphone combo port Stereo speakers with Realtek ALC3254 2 W x 25 W Dualarray microphones"
nan,Dell XPS 13 9305 2021 i7 11th Gen / 16GB RAM / 512GB SSD / 13.3'' FHD Display,https://www.daraz.com.np/products/dell-xps-13-9305-2021-i7-11th-gen-16gb-ram-512gb-ssd-133-fhd-display-i123261904-s1033482557.html?search=1,"BrandDell CPU11th Generation Intel Core i71165G7 Processor 12MB Cache up to 47 GHz RAM16 GB LPDDR4x 4267 MHz integrated dualchannel GraphicsIntel Iris Xe Graphics Storage512GB SSD Display133inch FHD 1920 x 1080 InfinityEdge NonTouch display 500 Nits TypeThin and light ultrabook Connections2 Thunderbolt™ 4 ports with Power DeliveryDisplayPort 1 USB 32 Gen 2 TypeC™ port with Power DeliveryDisplayPort 1 Headset headphone and microphone combo port NetworkingKiller™ WiFi 6 AX1650 2 x 2 and Bluetooth 51 Storage512GB PCIe Solid State Drive Height  062"" 158 mm Width 119"" 302 mm Depth 78"" 199 mm Battery4Cell 52 WHr Integrated battery Camera Webcam225mm 720p at 30 fps HD digital array microphones WeightStarting at 27 lb 123 kg SpeakerStereo speakers professionally tuned with Waves MaxxAudio® Pro 2W x 2 = 4W total"
nan,Dell Inspiron 7405 Ryzen 5 4500U 8GB RAM 256 GB SSD 14” FHD Touch Display 2 in 1 Convertible Laptop,https://www.daraz.com.np/products/dell-inspiron-7405-ryzen-5-4500u-8gb-ram-256-gb-ssd-14-fhd-touch-display-2-in-1-convertible-laptop-i119723912-s1032751281.html?search=1,Processor AMD Ryzen 5 4500U Mobile Processor with Radeon Graphics RAM 8GB 1x8GB DDR4 3200MHz Hard disk 256GB M2 PCIe NVMe Solid State Drive Graphic AMD Radeon Graphics with the shared graphics memory Display140inch FullHD 1920 x 1080 pixels WVA LEDBacklit Touch Display Audio Stereo Speakers with Waves MaxxAudio Pro tuning Microphone Builtin dual array microphone Webcam HD Camera NetworkIntel WiFi 6 AX200 2×2 Gig+ + Bluetooth 5 Battery4Cell Battery 53Whr Integrated Port 2xUSB 32 Gen 1 ports1x USB 32 Gen 1 TypeC port1x headset headphone and microphone combo port1x HDMI 14b port Weight 15 Kg Size 065x071x1270x874Inches Inside Box content 1x Laptop 1x User manual and 1x Power Adaptor
nan,HP Laptop 240 G7 14 inch Display 10th Gen Intel Core i3 8GB RAM 256GB SSD + HDD 500GB SATA win 10,https://www.daraz.com.np/products/hp-laptop-240-g7-14-inch-display-10th-gen-intel-core-i3-8gb-ram-256gb-ssd-hdd-500gb-sata-win-10-i105861050-s1027699994.html?search=1,Processor Intel Core i3 HDD  256 GB SSD+ HDD 500GB SATA Display 14 inch FHD RAM  8GB 1X8GB DDR4 2666 OS  Win 10 Battery BATT 3C 41 Whr Long Life Brand New Laptop
nan,"Lenovo IdeaPad Flex 5 2023 Laptop | Intel Core i5 12th gen | 14"" FHD+ IPS Touchscreen Display | 8GB LPDDR4 | 256GB SSD",https://www.daraz.com.np/products/lenovo-ideapad-flex-5-2023-laptop-intel-core-i5-12th-gen-14-fhd-ips-touchscreen-display-8gb-lpddr4-256gb-ssd-i128941045-s1036890131.html?search=1,"RAM 8 GB DDR4 SDRAM System Preinstall Windows 11 Storage256GB PCIE NVMe M2 SSD Processor Intel Core i5 12th gen Screen Brilliant 14"" FHD+ 1920x1200 IPS 300 nits SDR Thin Bezel LCD Display Graphics Intel integrated Connection WiFi 6 2x2 and Bluetooth 51 Keyboard Backlit Keyboard Security Features Fingerprint reader Camera 1080p HD Camera Package Dimensions1232"" x 885"" x 07"" inches Weight342 lbs Adapter 65W AC Adapter Ports 1 x USB 32 Gen 2 TypeC support Power Delivery  DisplayPort 1 x USB 32 Gen 1 TypeA support Always On 1 x USB 32 Gen 1 TypeA 1 x HDMI 14 1 x 35mm Combo Audio Jack"
nan,Lenovo IdeaPad 1 With Ryzen 7 7730U Processor 14 Inch FHD Display 8GB RAM 512GB ROM,https://www.daraz.com.np/products/lenovo-ideapad-1-with-ryzen-7-7730u-processor-14-inch-fhd-display-8gb-ram-512gb-rom-i128224606-s1035362425.html?search=1,"Processor AMD Ryzen™ 5 7520U 4C  8T 28  43GHz 2MB L2  4MB L3 Graphics Integrated AMD Radeon™ 610M Graphics Chipset AMD SoC Platform Memory 8GB Soldered LPDDR55500 Memory Slots Memory soldered to systemboard no slots dualchannel Max Memory 8GB soldered memory not upgradable Storage 512GB SSD M2 2242 PCIe® 40x4 NVMe® Storage Support One drive up to 1TB M2 2242 SSD Storage Slot One M2 2280 PCIe® 30 x2 slot Card Reader 4in1 Card Reader Optical None Audio Chip High Definition HD Audio Speakers Stereo speakers 15W x2 Dolby® Audio™ Camera HD 720p with Privacy Shutter Microphone 2x Array Battery Integrated 42Wh Max Battery Life MobileMark® 2018 986 hr Local video 1080p playback@150nits 1735 hr Power Adapter 65W Round Tip 3pin DESIGN Display 14"" FHD 1920x1080 TN 220nits Antiglare Touchscreen None Keyboard Nonbacklit English Case Color Cloud Grey Surface Treatment IMR InMold Decoration by Roller Case Material PCABS Top PCABS Bottom Dimensions WxDxH 3253 x 2165 x 179 mm 128 x 852 x 070 inches Weight Starting at 138 kg 304 lbs SOFTWARE Operating System Windows® 11 Home in S mode Traditional Chinese  Simplified Chinese  English Bundled Software Office Trial CONNECTIVITY Ethernet No Onboard Ethernet WLAN + Bluetooth® WiFi® 6 11ax 2x2 + BT51 Standard Ports 1x USB 20 1x USB 32 Gen 1 1x USBC® 32 Gen 1 support data transfer only 1x HDMI® 14b 1x Card reader 1x Headphone  microphone combo jack 35mm 1x Power connector SECURITY & PRIVACY Security Chip Firmware TPM 20 Fingerprint Reader None Other Security Camera privacy shutter SERVICE Base Warranty 1year Courier or Carryin CERTIFICATIONS Green Certifications ENERGY STAR® 80 ErP Lot 3 RoHS compliant"
nan,"Acer Swift 3 Ryzen 3 5300U / AMD Vega 8 / 8GB RAM / 256GB SSD / 14"" FHD Display",https://www.daraz.com.np/products/acer-swift-3-ryzen-3-5300u-amd-vega-8-8gb-ram-256gb-ssd-14-fhd-display-i128217613-s1035354359.html?search=1,Acer Swift 3 2021 with 5000series AMD Ryzen 3 5300U processor featuring Quadcore 4core CPU 8GB DDR4 RAM 256GB SSD storage 14inch IPS display with FullHD 1920 x 1080 pixels resolution 300 nits brightness 72% NTSC color gamut 100% SRGB color coverage Fingerprint scanner Backlight Keyboard Thin and light ultrabook with 159mm thickness and 12KG Weight
nan,"Asus Vivobook M1603Qa-Mb297W - New 15.6 Inch,8Gb/1Tb,Ryzen 7",https://www.daraz.com.np/products/asus-vivobook-m1603qa-mb297w-new-156-inch8gb1tbryzen-7-i127834586-s1034808966.html?search=1,"Ultrabook Processor 5th Processor Type R7 5800H RAM 8 Storage 1 Tb Nvme Ssd Display 156"" Operating System Genuine Win 11 Warranty 2 Years"
nan,"Dell XPS 13 (9310), 13.4- inch UHD+ Touch Laptop - Intel Core i7-1185G7, 8GB,512 SSD",https://www.daraz.com.np/products/dell-xps-13-9310-134-inch-uhd-touch-laptop-intel-core-i7-1185g7-8gb512-ssd-i123324002-s1033665244.html?search=1,Brand Dell Series XPS 13 9310 Screen Size134 Inches Color Silver Hard Disk Size 512SSD ModelCore i7Ram Memory Installed Size8 GBOperating SystemWindows 10 HomeCard DescriptionIntel Iris Xe GraphicsGraphics CoprocessorIntel UHD Graphics 134inch UHD+ 3840 x 2400 InfinityEdge Touch AntiReflective 500Nit Display 11th Generation Intel Core i71185G7 Processor 12MB Cache up to 48 GHz 32GB 4267MHz LPDDR4x 1TB M2 PCIe NVMe SSD Intel Iris Xe Graphics with shared graphics memory Killer WiFi 6 AX500DBS 2x2 and Bluetooth 50
2070,"MSI GE66 Raider 10SF I7 10TH GEN / RTX 2070 / 15.6"" 240Hz FHD / 1TB SSD/ 16GB RAM",https://www.daraz.com.np/products/msi-ge66-raider-10sf-i7-10th-gen-rtx-2070-156-240hz-fhd-1tb-ssd-16gb-ram-i123285739-s1033502008.html?search=1,"MSI GE66 Raider 10SF I7 10TH GEN RTX 2070 156"" 240Hz FHD 1TB SSD 16GB RAM"
nan,"Asus VivoBook S15 S533EA I7 11th Gen / 16GB RAM / 512GB SSD / Iris Xe Graphics / 15.6"" FHD Display",https://www.daraz.com.np/products/asus-vivobook-s15-s533ea-i7-11th-gen-16gb-ram-512gb-ssd-iris-xe-graphics-156-fhd-display-i123263606-s1033488662.html?search=1,Brand ASUS CPU 11th Gen Intel Core i71165G7 Processor 28 GHz 12M Cache up to 47 GHz 4cores Graphics Intel Iris Xe Graphics Memory 16GB DDR4 RAM Storage 512GB NVMe SSD Display 156inch IPS display FullHD 1920 x 1080 pixels resolution 169 aspect ratio Antiglare display LED Backlit 250nits brightness NTSC 45% Screentobody ratio 86% Type Notebook Laptop Connections 1x USB 32 Gen 1 TypeA 2x USB 20 TypeA 1x Thunderbolt™ 4 supports display  power delivery 1x HDMI 14 1x 35mm Combo Audio Jack 1x DCin 2 in1 card reader SDMMC Micro SD card reader WiFi Intel WiFi 6 with Gig+ performance 80211ax Intel WiFi 5 80211ac Bluetooth Bluetooth V42  V50 Battery Fast charging 60% in 49 minutes 50wh 3cell lithiumprismatic battery Camera Webcam 720p HD Weight 18kg Keyboard Fullsize backlit with 14mm key travel Touchpad Intelligent palmrejection Precision touchpad PTP technology supports up to fourfinger smart gestures Audio ASUS SonicMaster stereo audio system with surroundsound smart amplifier for maximum audio performance Array microphone with Cortana voicerecognition support 35mm headphone jack Certified by Harman Kardon Included in the box Asus VivoBook S15 S533 Mouse Bag
nan,Dell Inspiron 7405 2in1 Touch Screen 360 Ryzen 5 4500U 8GB RAM/256GB SSD/14 Inch FHD/Win10 Home Laptop,https://www.daraz.com.np/products/dell-inspiron-7405-2in1-touch-screen-360-ryzen-5-4500u-8gb-ram256gb-ssd14-inch-fhdwin10-home-laptop-i110322231-s1029889298.html?search=1,Brand Dell Model Dell Inspiron 7405 CPU AMD Ryzen 5 4500U with Radeon Graphics RAM 8GB Graphics AMD Radeon Graphics Display 14inch FullHD 1920 x 1080 pixels Colour Sandstorm LEDBacklit Touch Display Type 2in1 Convertible Laptop Connections 2 USB 32 Gen 1 ports TypeC port 1 headphone and microphone combo 1 HDMI 14b port Networking Intel WiFi 6 AX200 2x2 Bluetooth 50 Storage 256GB M2 PCIe NVMe SSD Battery 4 Cell Battery 53Whr Camera Webcam HD camera with microphones Weight 15KG Additional features Stereo Speakers with Waves Max Audio Pro tuning Integrated Dual Array Microphones 35mm Microphone jack Yes no return Brand New Laptop
nan,ACER Aspire 5 14 intel core i7-1355U 8BG Ram 512GB SSD Iris Xe Graphics 14inch WUXGA IPS Slim Bezel Display,https://www.daraz.com.np/products/acer-aspire-5-14-intel-core-i7-1355u-8bg-ram-512gb-ssd-iris-xe-graphics-14inch-wuxga-ips-slim-bezel-display-i129155296-s1037177016.html?search=1,Brand ACER Model Aspire 5 ProcessorIntel Core i71355U Memory8GB RAM Storage512GB SSD GraphicsIris Xe Graphics Display14inch WUXGA IPS Slim Bezel Display Form FactorTraditional laptop design Ideal for users looking for a balance of performance and portability Sleek and slim design with a 14inch display Highquality visuals with WUXGA resolution and IPS technology Efficient multitasking with 8GB RAM and fast storage with a 512GB SSD Powered by an Intel Core i7 processor for reliable performance Features Iris Xe Graphics for enhanced graphics Weight14 kg Security FeaturesFirmware Trusted Platform Module TPM solution Kensington lock Slot BIOS Passwords User Supervisor Warranty1 Year
nan,"Dell Inspiron 14 7430 2-1 Intel Core i5 13th Gen / 8GB RAM / 512GB SSD / 14"" 360 Touchscreen FHD display",https://www.daraz.com.np/products/dell-inspiron-14-7430-2-1-intel-core-i5-13th-gen-8gb-ram-512gb-ssd-14-360-touchscreen-fhd-display-i128285881-s1035536424.html?search=1,Brand new factorysealed Dell Inspiron 14 7430 with 13th Gen Intel Core i5 1335U processor featuring 10core CPU 8GB DDR4 RAM  512GB SSD Storage 14inch IPS display with FullHD Touchscreen 1920 x 1200 pixels resolution 54WattHour battery 157KG Weight 071inch thickness Dual speakers tuned with Waves MaxxAudio
nan,"Asus Zenbook 14 Q407Iq Laptop / Ryzen 5 4500U / Mx350 / 8GB RAM / 256GB SSD / 14"" FHD Display",https://www.daraz.com.np/products/asus-zenbook-14-q407iq-laptop-ryzen-5-4500u-mx350-8gb-ram-256gb-ssd-14-fhd-display-i128233609-s1035385496.html?search=1,"Asus ZenBook 14 Q407IQ Laptop Ryzen 5 4500U MX350 8GB RAM 256GB SSD 14"" FHD display"
3050,Dell Inspiron G15 5515 With Ryzen 7 5800H Processor 15.6 Inch FHD IPS Display 16GB RAM 512GB ROM,https://www.daraz.com.np/products/dell-inspiron-g15-5515-with-ryzen-7-5800h-processor-156-inch-fhd-ips-display-16gb-ram-512gb-rom-i128220849-s1035359805.html?search=1,AMD Ryzen 7 5800H 32GHz 8core16thread Mobile Processor NVIDIA GeForce RTX 3050 Ti 4 GB GDDR6 Windows 11 Home 16GB DDR4 3200MHz 512GB M2 PCIe NVMe Solid State Drive US English Orange Qwerty Backlit Keyboard with Numeric Keypad and GKey 1280 x 720 HD at 30 fps HD RGB camera with digitalarray microphones in camera assembly Killer WiFi 6 AX1650 2x2 and Bluetooth 3Cell Battery 56WHr Integrated 156 inch FHD 1920 x 1080 120Hz 250 nits WVA Anti Glare LED Backlit Narrow Border Display NVIDIA GeForce RTX 3050 4GB GDDR6 1 USB 20 | 2 USB 20 with PowerShare | 3 USB TypeC | 4 SuperSpeed USB 32 | 5 HDMI | 6 Power In | 7 RJ45 Ethernet | 8 HeadphonesMicrophone
nan,Lenovo IdeaPad 1 Mini With AMD Athlon 3050E Processor 11.6 Inch HD Display 4GB RAM 128GB ROM,https://www.daraz.com.np/products/lenovo-ideapad-1-mini-with-amd-athlon-3050e-processor-116-inch-hd-display-4gb-ram-128gb-rom-i128220827-s1035356988.html?search=1,"Swift AMD processing 14” HD display & narrow bezels provide a rich viewing experience Up to 73 hours battery life that keeps you going Dolby Audio™ enhanced speakers provides clear sound for music and entertainment Includes 12 month subscription of Microsoft Office 365 Personal with 1 TB Cloud Storage Perfect personal laptop for every day fun Powerful & affordable AMD processing & integrated Radeon™ graphics 14"" laptops for everyday use Up to 73 hours of battery life Processor  AMD Athlon™ Silver 3050e Processor 140 GHz up to 280 GHz Max Boost 2Cores 4 Threads 4 MB Cache Operating System  Windows 11 Home S Mode 64 Graphic Card  Integrated AMD Radeon™ Graphics Memory  4 GB DDR4 2400MHz Soldered Storage  128 GB PCIe SSD Display  140"" HD 1366 x 768 antiglare 220 nits Camera  03MP Keyboard  US  English WLAN  80211AC 2 x 2 Warranty  1 Year Courier or Carryin ProductCondition  New"
nan,"Asus Zenbook Ux425Ea-Ki440W - I7 14 Inch,16Gb/512Gb,Intel Core I7",https://www.daraz.com.np/products/asus-zenbook-ux425ea-ki440w-i7-14-inch16gb512gbintel-core-i7-i127837567-s1034817288.html?search=1,Ultrabook 11th Processor I7 RAM 16 Storage 512 Gb Nvme Ssd Display 14 Fhd Ips Backlit Keyboard Operating System Genuine Win 11 Warranty 2 Years Color Grey Accessories Sleeve
nan,"Asus Vivo Book Core i7 1065G7 8GBRAM 256GB SSD 14"" Windows 10",https://www.daraz.com.np/products/asus-vivo-book-core-i7-1065g7-8gbram-256gb-ssd-14-windows-10-i114691696-s1037710928.html?search=1,Processor Core i7 1065G7 Model Vivo Book RAM 8GB ROM 256GB SSD OS Windows 10 Finger Print ReaderYes Brand New Laptop
nan,Dell Inspiron 7506 2-in-1 360-degree Touch Screen,https://www.daraz.com.np/products/dell-inspiron-7506-2-in-1-360-degree-touch-screen-i114660680-s1031162688.html?search=1,lovely Dell Inspiron 7506 2in1 with i5 11th Gen 1165G7 Processor 12GB DDR4 RAM 512GB M2 NVMe SSD Storage 156inch IPS TouchScreen display with FullHD 1920 x 1080 pixels resolution Fingerprint ScannerStereo Speakers with Waves MaxxAudio Pro tuning premium buildHD 720p Webcam Backlit Keyboard 069inch thicknessBrand New Laptop
nan,"HP 14"" Probook 440 G8 i5 11th Gen/8GB Ram/128GB SSD/1TB HDD/14 Full HD/Windows 10 Pro Laptop",https://www.daraz.com.np/products/hp-14-probook-440-g8-i5-11th-gen8gb-ram128gb-ssd1tb-hdd14-full-hdwindows-10-pro-laptop-i128240334-s1035385500.html?search=1,"HP 14"" ProBook 440 G8 I5 11TH GEN 8GB RAM 128GB SSD 1TB HDD 14 FULL HD Windows 10 Pro Laptop"
nan,"Acer Aspire Fun S40 2021 I5 11th Gen / 16GB RAM / 512GB SSD / 14"" FHD Display",https://www.daraz.com.np/products/acer-aspire-fun-s40-2021-i5-11th-gen-16gb-ram-512gb-ssd-14-fhd-display-i123291135-s1033501060.html?search=1,BrandAcer CPU11th Gen Intel Core i51135G7 Processor 24 GHz 8M Cache up to 42 GHz 4cores Operating SystemWindows 10 Genuine Screen14inch FullHD 1920 x 1080 pixels resolution LEDbacklit Narrow Bezel Display TypeNotebook RAM16GB DDR4 Expandable up to 32GB Storage512GB NVME SSD Dedicated HDD slot for storage expansion Graphics CoprocessorIntel Iris Xe WirelessWireless WiFi 6 AX201 Bluetooth 50 USB Ports2 x USB 31 Gens 1 ports with one featuring poweroff USB charging 1 x USB 20 ports 1 x HDMI port with HDCP support 1 x 35 mm headphonespeaker jack supporting headsets with a builtin microphone 1 x Ethernet RJ45 port 1 x DCin jack for AC adapter Computer Memory DDR4 SDRAM BatteriesLithium ion 12 hours Weight16 Kg
nan,"Acer Nitro 5 2020 I7 10TH GEN / GTX 1650ti / 15.6"" FHD 144Hz / 8GB RAM / 512GB SSD",https://www.daraz.com.np/products/acer-nitro-5-2020-i7-10th-gen-gtx-1650ti-156-fhd-144hz-8gb-ram-512gb-ssd-i123279965-s1033493550.html?search=1,"CPUIntel Core i710750H 260 GHz Turbo up to 50GHz Processor Core6 Core GraphicsNVIDIA GeForce GTX 1650ti with 4GB GDDR6 Memory8 GB DDR4 2933MHz Memory Display156"" 144Hz LCD ComfyView Inplane Switching IPS Technology Full HD Backlight Technology LED 1920 x 1080 pixels ConnectionsLAN USBC 32 Gen 2 HDMI USB 30 with power off charging 3 x USB 30 Headphonemicrophone combo jack NetworkingIEEE 80211ax Storage512GB SSD Size Height x Width x Depth 143"" x 10"" x 094"" Battery4cell LithiumIon LiIon 3320 mAh Camera Webcam720p Weight507Lbs Maximum Power Supply Wattage135 watt"
nan,"Asus VivoBook Flip TM420UA RYZEN 5500U / 8GB RAM / 512GB SSD / 14"" FHD 360 Touch Display / Stylus Support",https://www.daraz.com.np/products/asus-vivobook-flip-tm420ua-ryzen-5500u-8gb-ram-512gb-ssd-14-fhd-360-touch-display-stylus-support-i123261906-s1033482558.html?search=1,CPU AMD Ryzen 5 5500U Processor 8M Cache up to 40GHz 6cores Graphics AMD Radeon™ Graphics Memory 8GB 4GB onboard + 4GB SODIMM DDR4 3200MHz RAM Upgradeable Up to 12GB using 1x SODIMM Slot Display Touch screen 140inch LCD FHD 1920 x 1080 169 IPSlevel Panel Glossy display LED Backlit 250nits NTSC 45% Screentobody ratio 82 % With stylus support Connections 1 x COMBO audio jack 1 x TypeC USB 30 USB 31 Gen 1 1 x USB 30 ports Type A 2 x USB 20 ports Type A 1 x HDMI 1 x Fingerprint reader Optional 1 x SD card reader 1 x AC adapter plug 1 x Volume updown Networking WiFi Integrated WiFi 5 80211 ac 2x2 Bluetooth Bluetooth® 42 Storage 512GB SSD Size Height x width x depth 327 x 22475 x 176 mm WxDxH w 3Cell Battery Battery 3 Cell 42 Wh Polymer Battery Up to 10 hours of video playback Up to 9 hours of web browsing Camera Webcam 720p Weight 15 kg with battery Keyboard and Touchpad Chiclet keyboard Illuminated chiclet keyboard Audio Builtin 2 W Stereo Speakers with Digital Array Microphone Supports Windows 10 Cortana with Voice ASUS SonicMaster Premium Technology
